Coin Name,Symbol,Launch Date,Token Address,Current Price (USD),Market Cap (USD),Trading Volume (24h),Circulating Supply,Total Supply,Price Change (24h),All-Time High (Price),All-Time Low (Price),Number of Holders,Transactions Count,Token Liquidity (USD),Returns (%)
ChadCoin,$CHEEMS,2023-08-20,addr222,0.0076,228983,39274,129934636,93055815,8.93,0.0121,0.0016,4063,40466,74562,656.25
ShibaLight,$SWOLEDOGE,2023-07-10,addr730,0.0024,450442,26975,58704989,57281227,3.97,0.0047,0.0043,14955,42304,24753,9.3
WoofSol,$JOKESOL,2023-06-15,addr422,0.0082,432201,23765,162341206,119750400,16.34,0.01,0.0025,5778,22262,51337,300.0
ShibaLight,$DOGESUN,2022-12-25,addr232,0.0099,444081,14378,113270123,87830889,10.94,0.0127,0.0058,3038,34660,79673,118.97
PugInu,$LOL,2023-07-10,addr190,0.0041,80290,13143,192824819,229197833,17.21,0.0157,0.0074,3950,9290,38900,112.16
DogeSun,$MEOW,2022-09-10,addr756,0.0084,215840,28880,72589905,57815572,14.13,0.0106,0.0015,5599,44597,56665,606.67
SolDog,$CHAD,2023-03-14,addr598,0.0052,261151,33868,56249885,244014023,4.67,0.0023,0.0001,3823,29499,66973,2200.0
SolDog,$CHAD,2023-07-10,addr545,0.0076,195390,40528,61717533,233761369,9.19,0.0127,0.0045,12633,18995,60751,182.22
SolCheems,$PEPE,2023-02-12,addr597,0.0069,287020,13182,127459189,90420297,19.52,0.0038,0.0037,10265,36880,69494,2.7
DogeSun,$MOONPUG,2022-04-22,addr943,0.0074,242122,33607,174648397,158824499,10.09,0.0192,0.0065,6358,6357,11578,195.38
ChadCoin,$PEPE,2022-06-25,addr657,0.0002,121752,10967,128771314,154531335,17.29,0.009,0.0005,10903,39343,44426,1700.0
DogeSun,$MEOW,2023-03-14,addr345,0.0084,497454,11316,112501084,165531242,15.15,0.0138,0.0083,10023,14274,34791,66.27
MeowInu,$LOL,2022-08-15,addr318,0.0081,383727,39936,109177095,291980277,11.84,0.0176,0.0001,4501,37573,50452,17500.0
InuSpark,$JOKESOL,2023-08-20,addr124,0.0025,200007,11665,142520480,77663549,-7.0,0.0066,0.008,6543,9213,40011,-17.5
SolDog,$SOLDOG,2023-03-30,addr499,0.0041,229820,11891,124289083,135821777,-2.11,0.009,0.0028,5774,45453,84586,221.43
LOLToken,$LOL,2023-08-01,addr132,0.0078,107659,37799,100797346,226459771,19.35,0.01,0.0057,10886,36768,48036,75.44
DogeSun,$PEPE,2023-07-10,addr330,0.0087,64549,46681,139724642,210544674,-7.98,0.006,0.0069,4852,31749,71835,-13.04
ShibaLight,$MEMEFLARE,2022-09-10,addr658,0.0069,261564,31352,147711636,104900478,-6.09,0.0154,0.0049,12903,36255,12767,214.29
MoonPug,$GIGGLE,2023-08-01,addr628,0.0051,93305,31950,96747447,243676489,3.27,0.0155,0.0015,5055,17287,66871,933.33
SolDog,$JOKESOL,2023-06-15,addr256,0.0044,326327,21179,182445673,211307919,13.16,0.0048,0.001,3891,18233,76184,380.0
MoonPug,$MEMEFLARE,2023-02-12,addr448,0.0071,194887,38245,197944309,222946872,-7.42,0.0055,0.0075,6305,11547,83059,-26.67
LOLToken,$GIGGLE,2022-04-22,addr916,0.0024,478146,29626,123742191,67182932,-2.13,0.0139,0.0036,10163,11104,61423,286.11
ChadCoin,$MEOW,2023-09-05,addr208,0.0022,108771,36827,180326450,133708560,11.67,0.0036,0.0061,12833,15231,31947,-40.98
DogeSun,$MEOW,2022-06-25,addr650,0.002,240269,49706,197364317,292823988,-1.55,0.0023,0.005,9394,24864,50132,-54.0
ShibaSol,$PUGINU,2022-12-15,addr722,0.0096,217059,40311,166144471,146329978,17.45,0.003,0.0006,12415,42202,77177,400.0
MemeFlare,$SHIBA,2023-07-10,addr762,0.0055,260732,25687,67026255,63685360,-8.26,0.0133,0.0072,8336,25134,36029,84.72
MemeFlare,$MEOW,2023-09-05,addr127,0.0041,378259,20661,163255564,244664180,-0.29,0.0028,0.0047,14720,15047,17942,-40.43
PugInu,$DOGESUN,2023-07-10,addr851,0.0011,132972,32642,75585168,80687191,-8.94,0.0105,0.0054,5032,12370,20645,94.44
MemeFlare,$MEMEFLARE,2022-04-22,addr237,0.0041,284832,45512,180484697,183853590,4.62,0.0033,0.0029,10874,24360,32598,13.79
MoonPug,$LOL,2023-09-05,addr405,0.0071,138758,37884,58635697,290313240,-6.31,0.0141,0.0019,5086,32786,86037,642.11
PepeSol,$FLOKI,2022-12-15,addr564,0.0027,489648,6494,94650298,165865774,15.71,0.0059,0.0021,7852,24142,80494,180.95
ShibaSol,$WOOFSOL,2022-04-22,addr877,0.0088,386650,20748,138963077,281295279,14.66,0.0157,0.0004,12461,16766,68835,3825.0
SolCheems,$LOL,2023-03-30,addr826,0.008,149913,30318,110718426,205408159,0.89,0.0165,0.0086,13603,30917,69777,91.86
LOLToken,$CHEEMS,2023-01-05,addr428,0.0065,404689,19334,191301541,64226930,15.23,0.0138,0.0088,14135,45030,12538,56.82
ShibaLight,$SHIBALIGHT,2022-12-25,addr430,0.0021,394804,35159,65728694,97519584,12.49,0.0066,0.0071,7432,34588,45051,-7.04
PugInu,$GIGGLE,2023-02-12,addr452,0.0048,311184,34850,164452793,79912790,16.43,0.0019,0.0048,5813,6213,44671,-60.42
GiggleToken,$PUGINU,2021-04-05,addr768,0.0016,152992,39413,53747390,231719459,11.54,0.0099,0.0002,8431,32203,47596,4850.0
FlokiSol,$INUSPARK,2022-04-22,addr921,0.001,456331,17451,141984628,280142992,14.39,0.0082,0.0034,10352,9560,70925,141.18
SwoleDoge,$PEPE,2023-05-20,addr46,0.004,467591,11191,66050408,161546083,3.24,0.0014,0.0017,11443,17121,12723,-17.65
FlokiSol,$SHIBA,2022-08-15,addr161,0.0023,402135,32616,50685104,121081697,9.36,0.0125,0.0001,12610,46758,51623,12400.0
SwoleDoge,$SHIBALIGHT,2023-03-30,addr143,0.0031,91382,34506,60385239,156545670,-4.85,0.0079,0.0096,11979,44536,87564,-17.71
DogeSun,$MEMEFLARE,2022-12-25,addr304,0.0063,207747,26243,190192395,72692903,14.82,0.0112,0.0087,4740,46188,88058,28.74
DogeSun,$MEOW,2023-07-10,addr518,0.0098,396969,7329,78339743,74820374,9.4,0.0174,0.0001,10316,36233,73753,17300.0
JokeSol,$MOONWAG,2023-06-15,addr950,0.0059,96833,34121,124848591,214655478,13.03,0.0061,0.0052,9261,6256,96427,17.31
SwoleDoge,$MOONPUG,2022-12-15,addr558,0.0017,364458,25238,90444586,175598326,1.28,0.0128,0.0013,13538,49017,43655,884.62
ShibaLight,$PEPEMOON,2023-03-14,addr835,0.0025,242739,35830,135532989,79324220,5.11,0.0074,0.009,10995,15414,44959,-17.78
MoonPug,$PEPE,2023-06-15,addr251,0.0023,191456,48253,169904344,86667352,2.19,0.0119,0.0024,9891,32300,29620,395.83
ChadCoin,$MEMEFLARE,2023-03-30,addr473,0.0039,210673,36875,128434631,145081717,3.45,0.009,0.0022,9372,38238,21633,309.09
PepeSol,$MEOW,2023-03-30,addr971,0.0025,469685,19045,68964596,257482437,4.45,0.013,0.002,14849,34774,68252,550.0
WoofSol,$MEMEFLARE,2023-01-05,addr70,0.0058,330660,39743,163090003,136027519,-6.08,0.0034,0.005,6479,28689,66440,-32.0
MoonWag,$SHIBALIGHT,2023-03-14,addr64,0.0044,78315,46889,154980503,69453129,12.27,0.0119,0.0091,7207,32950,63224,30.77
ChadCoin,$PUGINU,2023-03-30,addr402,0.0064,187038,31322,145458637,252862969,9.61,0.011,0.003,5880,46090,77056,266.67
LOLToken,$INUSPARK,2023-04-10,addr101,0.0098,422427,49161,52210141,267055601,-6.03,0.0082,0.0032,11226,26436,39325,156.25
JokeSol,$LOL,2022-11-20,addr637,0.009,198371,19775,181330996,278322290,-5.0,0.0099,0.0041,6802,13636,67048,141.46
InuSpark,$CHAD,2022-12-15,addr296,0.0052,90221,5203,98522637,50916635,7.95,0.0146,0.0023,10616,45613,31232,534.78
GiggleToken,$CHEEMS,2022-04-22,addr664,0.0009,371057,20011,136274911,185526700,6.51,0.0123,0.0019,8971,16093,41411,547.37
FlokiSol,$PEPEMOON,2022-12-15,addr811,0.0061,77137,9242,182927792,149316964,17.66,0.0074,0.0091,4358,16389,58806,-18.68
JokeSol,$MEMEFLARE,2023-01-05,addr891,0.0072,472388,49800,122911769,158004679,-8.22,0.0134,0.0082,8742,8925,26873,63.41
PepeMoon,$PEPE,2023-07-10,addr721,0.0089,170542,31650,89014871,230999548,-2.59,0.0066,0.0026,11674,48340,60209,153.85
MeowInu,$GIGGLE,2022-09-10,addr769,0.0006,152983,35043,192577927,53100560,-6.23,0.0014,0.0058,6872,20461,38451,-75.86
LOLToken,$MOONWAG,2023-06-15,addr230,0.0035,342495,45912,132748789,168066423,18.48,0.0142,0.0033,8514,19016,36298,330.3
ChadCoin,$SOLDOG,2022-12-15,addr722,0.0081,200947,10405,141345824,62893367,2.9,0.0125,0.0023,10369,9677,29213,443.48
GiggleToken,$LOL,2023-03-30,addr69,0.0073,272753,9892,77146174,178735958,5.39,0.0086,0.0042,13148,22296,46371,104.76
FlokiSol,$WOOFSOL,2022-04-22,addr478,0.0023,238655,39448,136893694,268068972,-3.3,0.0143,0.0051,9990,15083,38996,180.39
ShibaLight,$SHIBALIGHT,2022-12-15,addr407,0.0068,235906,35191,147174511,298698505,3.49,0.0123,0.0044,3534,26491,15640,179.55
ShibaSol,$PEPE,2022-12-15,addr815,0.0074,98350,46859,158771279,154296038,5.01,0.0069,0.0022,6723,31687,69348,213.64
FlokiSol,$LOL,2022-12-15,addr155,0.004,332717,29991,145912692,197105211,12.98,0.0158,0.0025,14723,5563,37309,532.0
FlokiSol,$LOL,2022-11-20,addr548,0.0022,310598,16206,177733656,152638665,-0.7,0.0113,0.0061,10468,28778,69553,85.25
JokeSol,$LOL,2023-04-10,addr821,0.0086,127733,18865,133750297,252732686,6.32,0.0017,0.0089,6320,16552,83101,-80.9
GiggleToken,$CHAD,2023-05-20,addr534,0.0077,173888,27584,100927120,140936594,-8.93,0.0122,0.0058,10642,30552,44806,110.34
ShibaSol,$LOL,2023-07-10,addr427,0.0004,417209,35818,100202198,79216997,11.07,0.0033,0.0057,3297,47377,99007,-42.11
SolDog,$JOKESOL,2023-08-20,addr471,0.0039,56416,9430,70896909,293369669,-4.54,0.0073,0.0062,3032,21556,86650,17.74
MoonWag,$JOKESOL,2022-12-25,addr735,0.0039,68135,31962,91072544,257162055,1.88,0.005,0.0059,7505,34138,15718,-15.25
ShibaLight,$MOONWAG,2023-03-14,addr459,0.0043,399702,16121,62065821,93719353,13.79,0.0137,0.0052,10235,30713,42990,163.46
PugInu,$CHAD,2022-12-15,addr694,0.0095,134104,30695,101655430,249318778,13.41,0.0134,0.0017,9076,17226,21208,688.24
PepeMoon,$PEPEMOON,2023-06-15,addr964,0.0052,90753,45322,68237165,105395552,-8.4,0.0199,0.0019,6054,31896,99481,947.37
InuSpark,$FLOKI,2023-07-10,addr949,0.0092,183335,40151,59541173,198192303,-4.99,0.0022,0.0043,6287,23036,46600,-48.84
PepeSol,$CHAD,2022-11-20,addr895,0.0038,435940,32147,100805062,250098479,3.58,0.0044,0.004,6204,36919,83438,10.0
MoonPug,$SHIBALIGHT,2023-01-05,addr637,0.0095,140317,18438,52136304,191916951,14.11,0.018,0.0055,5317,6086,37805,227.27
ShibaSol,$PEPE,2022-12-25,addr719,0.0058,405109,45371,167871966,288532416,-0.77,0.0115,0.0035,5249,49488,15835,228.57
MoonWag,$MOONPUG,2023-04-10,addr675,0.0076,232279,23368,178800985,290971801,-0.86,0.0172,0.0061,6008,9213,34830,181.97
PepeSol,$MEMEFLARE,2022-11-20,addr995,0.0003,371498,23865,141644566,260101179,1.63,0.0162,0.0026,6611,37447,11503,523.08
InuSpark,$CHEEMS,2022-12-25,addr946,0.0029,91426,43680,55498638,159444415,9.65,0.0183,0.0014,3723,12230,77273,1207.14
JokeSol,$MEMEFLARE,2022-04-22,addr950,0.0046,273454,29127,189433194,210884705,-0.19,0.0097,0.0068,10944,31920,11852,42.65
SolDog,$FLOKI,2023-03-14,addr623,0.0048,81485,28088,83424515,251326408,-4.27,0.0011,0.0023,10332,14059,92324,-52.17
DogeSun,$MEOW,2022-09-10,addr646,0.0006,404487,26275,169597846,93223375,-1.14,0.0167,0.0094,12529,40512,93447,77.66
MemeFlare,$PEPE,2023-07-10,addr380,0.0071,204776,22835,111471585,261152093,18.23,0.0162,0.0068,8809,20684,33928,138.24
FlokiSol,$SWOLEDOGE,2023-01-05,addr21,0.0037,317070,20424,92120619,89938576,-0.14,0.0044,0.006,10206,14402,19268,-26.67
InuSpark,$DOGESUN,2023-08-01,addr455,0.0057,199805,15547,74318009,139468125,-4.15,0.0187,0.0069,9453,18197,88143,171.01
FlokiSol,$LOL,2023-01-18,addr570,0.0012,421021,29928,87260655,186789731,19.8,0.0074,0.0097,14387,25375,63240,-23.71
ChadCoin,$WOOFSOL,2022-08-15,addr276,0.005,416499,21994,191169197,161397186,10.68,0.0159,0.0003,9237,40753,21098,5200.0
ShibaLight,$MEMEFLARE,2023-03-14,addr691,0.0051,274666,35036,183533433,74245397,-1.19,0.0056,0.0036,13151,19071,77989,55.56
GiggleToken,$CHEEMS,2023-03-14,addr744,0.0025,464731,27473,141177409,280918235,1.2,0.0157,0.004,8395,6953,19681,292.5
PepeSol,$CHAD,2023-04-10,addr404,0.0039,257551,23925,84888199,60454216,11.8,0.0139,0.006,7302,34218,55812,131.67
PepeMoon,$MEOW,2022-11-20,addr365,0.0088,223982,27277,91645438,183396068,10.71,0.0177,0.0001,9685,15503,20019,17600.0
FlokiSol,$CHEEMS,2023-01-05,addr108,0.0062,295110,39432,149986118,290876019,-8.1,0.0126,0.0034,5785,8595,99698,270.59
PepeSol,$MEMEFLARE,2023-02-12,addr529,0.0021,147945,47474,105266247,135554641,15.72,0.0115,0.0054,4747,40352,49810,112.96
LOLToken,$PEPEMOON,2023-01-18,addr188,0.0036,445985,44258,100160754,119901769,8.43,0.0117,0.007,7288,9856,21362,67.14
SolCheems,$DOGESUN,2022-12-15,addr586,0.0016,117460,14664,176977545,294871461,17.04,0.0094,0.0059,8392,23169,96031,59.32
SolCheems,$MEOW,2022-06-25,addr309,0.0068,226072,26427,186294068,266510250,-6.19,0.019,0.0036,10137,41966,30923,427.78
MoonPug,$INUSPARK,2022-09-10,addr996,0.008,258523,19165,179761129,237704524,14.84,0.003,0.0075,3674,16361,12689,-60.0
GiggleToken,$FLOKI,2023-06-15,addr992,0.0032,74488,45452,156971160,69426484,13.03,0.0152,0.0081,7650,17183,43739,87.65
InuSpark,$MEMEFLARE,2023-05-20,addr153,0.001,161875,10599,167110968,149644933,9.72,0.008,0.0097,8855,30718,37906,-17.53
SolDog,$SOLDOG,2023-08-01,addr18,0.0003,236143,25571,103378367,185218392,1.14,0.0193,0.0068,11770,9585,40164,183.82
InuSpark,$SWOLEDOGE,2023-08-01,addr806,0.0095,325933,38705,84768427,213734151,-6.1,0.0103,0.0044,14410,48487,40147,134.09
WoofSol,$WOOFSOL,2022-08-15,addr728,0.0037,225574,29141,75564639,171362847,5.53,0.0017,0.0026,3487,11442,79204,-34.62
DogeSun,$MOONPUG,2023-07-10,addr293,0.0093,140997,32578,89875795,299167869,13.53,0.0058,0.0008,3845,8620,26197,625.0
ChadCoin,$SHIBALIGHT,2023-08-20,addr639,0.006,96222,7705,77298131,70390415,-5.4,0.0058,0.0087,7184,41621,61251,-33.33
JokeSol,$LOL,2023-01-18,addr572,0.0045,145076,14204,104933031,161630816,11.15,0.009,0.0098,3330,13602,31080,-8.16
ChadCoin,$CHAD,2023-06-15,addr149,0.0018,104693,42778,148982347,51165767,8.89,0.0068,0.0003,4738,36535,97759,2166.67
WoofSol,$SOLDOG,2023-07-10,addr315,0.0033,261317,17315,93315914,99042521,-8.77,0.0136,0.0094,12641,13577,69539,44.68
MemeFlare,$MOONWAG,2023-02-12,addr866,0.0023,275793,46575,156464350,70470682,18.0,0.0053,0.0026,11019,32836,98131,103.85
MeowInu,$LOL,2022-04-22,addr562,0.009,304080,19029,135912401,94727516,9.3,0.0135,0.0012,6482,40149,11782,1025.0
ChadCoin,$SOLDOG,2023-08-01,addr604,0.0018,494076,10333,110499819,65381429,13.11,0.0117,0.0013,12092,35283,47970,800.0
PugInu,$MEMEFLARE,2021-04-05,addr755,0.0061,185097,49536,108389117,95988109,-9.5,0.018,0.0039,8456,10930,98822,361.54
MoonWag,$PEPEMOON,2023-01-18,addr869,0.0033,81646,31280,89991193,106958322,16.63,0.0023,0.0085,3136,41934,10644,-72.94
SolCheems,$SHIBA,2022-12-15,addr111,0.0028,192548,14978,122470659,191578424,8.19,0.0014,0.0093,3983,10552,24508,-84.95
ShibaLight,$JOKESOL,2022-08-15,addr70,0.0095,239037,40112,184306445,247034251,0.76,0.0152,0.0003,12861,30779,14763,4966.67
SolCheems,$PEPE,2023-01-05,addr967,0.0084,133762,38444,194316082,124748118,8.68,0.0108,0.0011,14078,32832,10293,881.82
PugInu,$MOONWAG,2023-03-14,addr906,0.0096,69142,7518,108538352,155047997,12.85,0.0095,0.0011,13053,49176,80443,763.64
ShibaLight,$WOOFSOL,2021-04-05,addr909,0.0057,354524,22881,175627492,129062993,18.24,0.0114,0.0062,12853,25155,45616,83.87
WoofSol,$PEPEMOON,2023-05-20,addr381,0.0067,280075,47960,154960821,216254025,-4.74,0.0197,0.0077,4174,47043,13286,155.84
FlokiSol,$DOGESUN,2021-04-05,addr171,0.0053,447342,19057,198511263,111899608,2.26,0.0038,0.0062,6722,34214,77025,-38.71
GiggleToken,$SOLDOG,2022-12-25,addr817,0.0026,181252,42394,131097818,52278894,10.07,0.0098,0.0007,9257,40013,22449,1300.0
ShibaLight,$CHAD,2022-11-20,addr38,0.0051,317887,20035,198190173,83355956,-2.46,0.018,0.0074,13818,35469,19090,143.24
PepeSol,$INUSPARK,2023-02-12,addr131,0.0014,111150,40331,73279557,87105489,11.05,0.0163,0.003,5463,26113,57421,443.33
MoonPug,$INUSPARK,2023-09-05,addr416,0.0019,293005,5758,125315941,279062631,-3.71,0.0191,0.0064,14303,19832,42597,198.44
SolDog,$SHIBA,2023-06-15,addr988,0.0003,261802,33239,169437601,291012353,1.57,0.0126,0.0088,13907,6661,67502,43.18
MeowInu,$PEPE,2022-04-22,addr776,0.0029,479098,45432,167079986,250541574,16.41,0.0072,0.0026,6761,35628,42360,176.92
LOLToken,$SWOLEDOGE,2023-03-30,addr885,0.0046,325707,20326,54987960,227363690,-1.84,0.0021,0.0079,10350,26463,62224,-73.42
SwoleDoge,$MOONWAG,2023-01-05,addr710,0.0073,137580,14441,103668583,156484562,-8.6,0.0173,0.0081,4603,17321,83222,113.58
JokeSol,$PEPE,2022-09-10,addr518,0.0056,390230,23603,196237577,157038908,-2.08,0.0176,0.0005,13207,27859,41322,3420.0
JokeSol,$MOONWAG,2022-04-22,addr97,0.0005,461570,25361,163575631,266501268,5.51,0.0189,0.006,9508,12196,15115,215.0
MeowInu,$MOONPUG,2022-04-22,addr158,0.0071,282736,8427,181772565,284837061,-0.18,0.016,0.0095,13404,26762,88366,68.42
ShibaLight,$MOONWAG,2023-09-05,addr502,0.0003,269469,30646,153971470,99539683,-7.07,0.0065,0.0088,3665,49446,90754,-26.14
WoofSol,$SHIBA,2023-07-10,addr478,0.0069,392989,47434,67824008,230307632,14.27,0.0186,0.0062,14354,24687,52477,200.0
SolDog,$FLOKI,2022-12-15,addr263,0.006,296053,29598,66401675,212694429,-6.53,0.0034,0.0014,6868,47762,99419,142.86
SolCheems,$PUGINU,2023-08-01,addr19,0.0012,267831,34946,85912294,219521274,5.4,0.0123,0.0011,11352,36422,80990,1018.18
PepeSol,$MEMEFLARE,2022-06-25,addr409,0.0053,157139,23299,61001957,120632015,12.11,0.0145,0.0072,3337,46474,55808,101.39
PugInu,$GIGGLE,2023-06-15,addr36,0.0066,138865,23434,186408781,72447545,-1.29,0.0115,0.0048,8892,43207,24846,139.58
SolDog,$JOKESOL,2022-08-15,addr509,0.0058,346632,40820,147952839,110541410,6.92,0.0079,0.0016,14947,27698,18495,393.75
JokeSol,$PUGINU,2022-12-25,addr322,0.0008,457599,18083,197269670,213323402,-7.3,0.0056,0.0039,5518,48511,43162,43.59
JokeSol,$INUSPARK,2023-05-20,addr818,0.0091,457099,9313,71748572,112587831,-2.3,0.0199,0.0013,14258,28357,47042,1430.77
ChadCoin,$MEOW,2023-06-15,addr594,0.0052,126825,6489,51672381,141779862,-4.9,0.0127,0.009,7553,33511,50711,41.11
InuSpark,$FLOKI,2022-04-22,addr668,0.0063,238651,43757,158798300,145789832,19.32,0.005,0.0067,10809,20617,64561,-25.37
ShibaSol,$PEPE,2023-08-20,addr522,0.0004,152508,16837,61151840,163086784,18.32,0.0086,0.0055,3151,18783,76691,56.36
LOLToken,$MEMEFLARE,2023-05-20,addr583,0.009,54434,39388,54383464,251394263,10.84,0.0194,0.0003,8689,39933,77458,6366.67
InuSpark,$INUSPARK,2022-06-25,addr519,0.001,252996,39538,152763316,63145694,-2.69,0.0057,0.0021,5335,15135,52658,171.43
ChadCoin,$GIGGLE,2022-12-25,addr27,0.0064,422176,47203,185716924,238362218,9.07,0.015,0.0008,7627,37583,88936,1775.0
DogeSun,$MEMEFLARE,2023-07-10,addr964,0.0095,100392,44088,159678037,268317952,-1.4,0.0018,0.0065,10301,19540,63605,-72.31
PepeMoon,$CHAD,2023-06-15,addr189,0.0072,253936,34333,188205758,85379174,12.24,0.0044,0.0008,8733,47225,77654,450.0
SolCheems,$SHIBA,2023-09-05,addr440,0.0035,125782,39568,130746455,240933774,8.13,0.0069,0.0063,4831,31820,25967,9.52
ChadCoin,$FLOKI,2023-01-05,addr803,0.0058,191410,26069,61154412,99011084,-0.2,0.0128,0.009,13919,40955,43817,42.22
DogeSun,$MEOW,2022-04-22,addr157,0.0088,202930,11887,154703541,290198775,4.81,0.0121,0.007,12991,5238,82227,72.86
PepeSol,$MEMEFLARE,2023-08-01,addr651,0.0006,182204,13396,52354724,159166235,4.88,0.0094,0.0063,12204,16672,33767,49.21
PepeMoon,$GIGGLE,2022-09-10,addr103,0.0057,103991,6584,167134133,271799240,13.01,0.0103,0.006,14974,15188,10408,71.67
MoonPug,$SHIBALIGHT,2022-04-22,addr409,0.0003,195076,16943,82925884,111391509,10.16,0.0193,0.0097,14988,29442,12032,98.97
PepeSol,$SOLDOG,2023-09-05,addr437,0.0064,187644,27408,166729238,96102558,9.61,0.0088,0.0048,8760,15026,19803,83.33
ChadCoin,$PEPE,2023-03-30,addr908,0.0099,380333,35938,142113705,223396089,-0.02,0.0026,0.0082,9394,18079,35477,-68.29
ShibaLight,$FLOKI,2022-11-20,addr46,0.0082,486230,45652,179800505,145905934,0.27,0.0036,0.0072,8830,47590,59357,-50.0
MeowInu,$FLOKI,2023-02-12,addr658,0.0068,379024,22262,52291622,93770481,7.56,0.0127,0.0083,3604,23636,80873,53.01
PepeSol,$MEMEFLARE,2023-03-30,addr451,0.004,145857,6036,131156545,91125338,0.54,0.0034,0.0055,7880,10077,90298,-38.18
PepeSol,$SHIBALIGHT,2022-09-10,addr979,0.0062,443533,12357,161036670,169846126,6.53,0.0167,0.003,12831,16068,85134,456.67
LOLToken,$SOLDOG,2022-08-15,addr227,0.0054,167228,18908,69233959,273843510,5.37,0.0027,0.0052,12055,5904,61377,-48.08
ChadCoin,$LOL,2023-02-12,addr517,0.0087,50990,20460,81771810,111052699,7.76,0.0118,0.0097,3817,15339,42983,21.65
GiggleToken,$SHIBALIGHT,2022-11-20,addr992,0.0007,443930,23427,133963789,174029730,-6.05,0.003,0.004,12053,36987,93012,-25.0
PugInu,$PUGINU,2023-04-10,addr857,0.0007,155395,7016,192972379,159935272,9.13,0.0179,0.0014,3840,8802,96208,1178.57
GiggleToken,$JOKESOL,2023-07-10,addr324,0.0011,352994,37319,110162403,277572185,17.68,0.0073,0.0023,4831,36662,76625,217.39
FlokiSol,$FLOKI,2023-03-30,addr528,0.0073,465133,19096,133210885,257400412,-9.03,0.0097,0.0029,11931,17637,73115,234.48
GiggleToken,$SHIBALIGHT,2023-08-20,addr101,0.0094,79183,12468,75923870,85853853,2.48,0.0086,0.0067,9712,32425,60137,28.36
ShibaLight,$GIGGLE,2023-02-12,addr751,0.0083,203535,16859,62535820,100920422,4.44,0.0174,0.0007,6914,41106,63739,2385.71
SwoleDoge,$MOONPUG,2023-06-15,addr663,0.0095,91248,35193,176258905,278324669,15.26,0.0059,0.0065,11208,37211,82326,-9.23
PepeMoon,$FLOKI,2023-09-05,addr911,0.003,349753,8862,199733705,187540712,0.98,0.0138,0.0089,6133,26470,12386,55.06
DogeSun,$PEPEMOON,2023-08-01,addr904,0.0011,458666,29140,140784556,206735548,0.27,0.0065,0.003,3685,47173,60843,116.67
PepeMoon,$CHEEMS,2022-06-25,addr832,0.0082,486352,22715,65299377,84473014,1.83,0.0025,0.0011,6620,27852,74619,127.27
GiggleToken,$MEMEFLARE,2023-08-20,addr510,0.0024,434928,48482,144785075,102409727,-9.88,0.0111,0.0041,4858,32889,16395,170.73
ShibaLight,$SHIBALIGHT,2023-06-15,addr539,0.0032,109128,47092,77214521,296284708,7.18,0.004,0.0028,10954,34668,11271,42.86
SwoleDoge,$INUSPARK,2023-09-05,addr114,0.008,134512,39079,105866971,284619605,9.42,0.0173,0.0033,8830,49806,27877,424.24
SolCheems,$CHAD,2023-05-20,addr897,0.0078,286686,33178,120979154,83783216,18.77,0.0083,0.0029,10167,44689,79491,186.21
PepeSol,$MEOW,2023-01-18,addr763,0.0094,399714,9443,100218415,160353782,10.33,0.0142,0.0045,7071,5943,44941,215.56
MoonWag,$CHAD,2023-01-05,addr5,0.0058,99009,35581,58552401,130420975,-5.55,0.0051,0.0064,5071,22381,66924,-20.31
LOLToken,$JOKESOL,2023-08-20,addr630,0.0045,453004,27417,77023424,97283282,-7.72,0.0173,0.0045,11938,9277,15202,284.44
GiggleToken,$WOOFSOL,2023-03-14,addr597,0.0011,95902,39830,88461349,73313553,10.3,0.0122,0.0078,12937,17815,54316,56.41
FlokiSol,$SHIBA,2022-12-15,addr407,0.0093,106835,10376,187606000,196044414,2.22,0.0196,0.0013,6567,7577,83425,1407.69
DogeSun,$SWOLEDOGE,2023-09-05,addr401,0.0062,117307,40771,177747256,136765038,4.23,0.0041,0.0073,6207,12398,29867,-43.84
ChadCoin,$MOONPUG,2023-05-20,addr148,0.0027,436339,37163,63458463,105134387,9.36,0.0179,0.0085,6722,38636,70708,110.59
WoofSol,$GIGGLE,2023-09-05,addr696,0.0029,103363,12991,171905591,59704630,-6.99,0.0171,0.0039,4054,41724,48207,338.46
